date,state,district,pincode,bio_age_5_17,bio_age_17_
01-07-2025,Jharkhand,Ramgarh,829133,38,67
01-07-2025,West Bengal,Malda,732127,79,107
01-07-2025,West Bengal,Bardhaman,713519,31,50
01-07-2025,West Bengal,Nadia,741221,18,23
01-07-2025,Andhra Pradesh,Kurnool,518123,58,53
01-07-2025,Uttar Pradesh,Pilibhit,262302,52,44
01-07-2025,Maharashtra,Raigarh,402404,45,44
01-07-2025,Gujarat,Rajkot,363630,16,76
01-07-2025,Tamil Nadu,Tiruvallur,602026,104,143
01-07-2025,Karnataka,Udupi,574104,62,47
01-07-2025,Tamil Nadu,Chengalpattu,600130,23,36
01-07-2025,Andhra Pradesh,Cuddapah,516503,162,74
01-07-2025,Tamil Nadu,Tiruchirappalli,620023,32,64
01-07-2025,West Bengal,Howrah,711326,39,33
01-07-2025,West Bengal,East Midnapore,721433,21,23
01-07-2025,Telangana,Narayanpet,509336,15,11
01-07-2025,Andhra Pradesh,Krishna,521107,38,34
01-07-2025,Uttar Pradesh,Firozabad,205261,29,10
01-07-2025,Odisha,Balangir,767037,415,339
01-07-2025,Uttar Pradesh,Shahjahanpur,242401,1829,500
01-07-2025,Madhya Pradesh,Chhindwara,480224,780,846
01-07-2025,Madhya Pradesh,Ratlam,457336,263,291
01-07-2025,Andhra Pradesh,Nellore,524223,73,88
01-07-2025,Maharashtra,Gadchiroli,442705,275,551
01-07-2025,Tamil Nadu,Dharmapuri,636701,179,315
01-07-2025,West Bengal,North 24 Parganas,743425,560,492
01-07-2025,Bihar,Gopalganj,841503,290,431
01-07-2025,Kerala,Ernakulam,683101,88,145
01-07-2025,Kerala,Kottayam,686121,64,79
01-07-2025,Gujarat,Morbi,363670,268,143
01-07-2025,Uttar Pradesh,Amroha,244241,757,377
01-07-2025,Himachal Pradesh,Mandi,175038,28,82
01-07-2025,Punjab,Amritsar,143603,113,244
01-07-2025,Gujarat,Bhavnagar,364510,222,295
01-07-2025,Haryana,Jhajjar,124501,129,172
01-07-2025,Tamil Nadu,Ramanathapuram,623526,195,255
01-07-2025,Andhra Pradesh,Warangal,506112,37,128
01-07-2025,Karnataka,Ballari,583113,83,44
01-07-2025,Maharashtra,Sangli,416304,73,101
01-07-2025,Assam,Kamrup Metro,781036,17,33
01-07-2025,Kerala,Alappuzha,688561,100,135
01-07-2025,Andhra Pradesh,East Godavari,533240,48,50
01-07-2025,Assam,Cachar,788110,101,79
01-07-2025,West Bengal,Haora,711114,26,121
01-07-2025,Tamil Nadu,Erode,638103,13,56
01-07-2025,Assam,Nagaon,782135,52,67
01-07-2025,Himachal Pradesh,Kangra,176501,19,38
01-07-2025,Assam,Hojai,782481,11,17
01-07-2025,West Bengal,Jalpaiguri,735224,318,264
01-07-2025,Punjab,Firozpur,142050,10,57
01-07-2025,Madhya Pradesh,Rajgarh,465697,1033,1175
01-07-2025,Tamil Nadu,Coimbatore,642103,104,182
01-07-2025,Tamil Nadu,Namakkal,637411,206,2000
01-07-2025,Tamil Nadu,Thiruvarur,612801,13,47
01-07-2025,Tamil Nadu,Tiruvannamalai,604504,48,79
01-07-2025,Andhra Pradesh,Prakasam,523190,51,69
01-07-2025,Tamil Nadu,Ramanathapuram,623135,28,54
01-07-2025,Chhattisgarh,Bemetara,490036,157,740
01-07-2025,Bihar,Begusarai,851129,770,863
01-07-2025,Punjab,Rupnagar,140112,116,158
01-07-2025,Uttar Pradesh,Ghaziabad,201017,79,150
01-07-2025,Gujarat,Bharuch,392025,83,114
01-07-2025,Rajasthan,Ajmer,305802,158,159
01-07-2025,Assam,Nagaon,782440,48,180
01-07-2025,Andhra Pradesh,Prakasam,523372,48,55
01-07-2025,Himachal Pradesh,Mandi,175046,27,95
01-07-2025,Telangana,Nizamabad,503186,84,95
01-07-2025,Karnataka,Chikkamagaluru,577133,28,19
01-07-2025,West Bengal,Darjeeling,735231,40,54
01-07-2025,Andhra Pradesh,Tirupati,517502,16,15
01-07-2025,Kerala,Thrissur,679532,48,180
01-07-2025,Arunachal Pradesh,Tawang,790104,33,46
01-07-2025,Tripura,Khowai,799202,26,16
01-07-2025,Karnataka,Haveri,581112,60,67
01-07-2025,Gujarat,Bhavnagar,364730,41,104
01-07-2025,Bihar,Nawada,805141,24,41
01-07-2025,Kerala,Kannur,670308,61,52
01-07-2025,Telangana,Karimnagar,505527,15,21
01-07-2025,Maharashtra,Chandrapur,442903,325,941
01-07-2025,Jharkhand,Godda,814147,283,406
01-07-2025,Telangana,K.v. Rangareddy,501501,306,1065
01-07-2025,Jharkhand,Garhwa,822125,933,2164
01-07-2025,Uttar Pradesh,Shamli,247774,1512,964
01-07-2025,Andhra Pradesh,East Godavari,507135,95,98
01-07-2025,Assam,Baksa,781315,262,116
01-07-2025,Gujarat,Junagadh,362560,160,560
01-07-2025,Uttar Pradesh,Bulandshahr,203002,119,81
01-07-2025,Gujarat,Kachchh,370465,357,367
01-07-2025,Uttarakhand,Nainital,244713,14,51
01-07-2025,Madhya Pradesh,Rewa,486440,323,284
01-07-2025,Jharkhand,Dumka,814167,104,123
01-07-2025,Madhya Pradesh,Katni,483440,449,331
01-07-2025,Kerala,Kollam,691308,15,30
01-07-2025,Andhra Pradesh,West Godavari,534338,22,25
01-07-2025,West Bengal,Cooch Behar,736173,14,10
01-07-2025,Tamil Nadu,Nagapattinam,609503,12,23
01-07-2025,Maharashtra,Akola,444117,47,116
01-07-2025,Uttar Pradesh,Basti,272161,236,110
01-07-2025,West Bengal,Paschim Medinipur,721457,118,242
01-07-2025,Rajasthan,Pratapgarh,312623,238,161
01-07-2025,Tamil Nadu,Tiruvannamalai,606754,102,387
01-07-2025,Bihar,Gaya,804403,183,262
01-07-2025,Mizoram,Aizawl,796001,280,246
01-07-2025,Jharkhand,Godda,814160,517,444
01-07-2025,Rajasthan,Ganganagar,335061,70,138
01-07-2025,Odisha,JAJPUR,754296,77,47
01-07-2025,Ladakh,Leh,194106,16,78
01-07-2025,Tamil Nadu,Tiruchirappalli,621712,55,207
01-07-2025,West Bengal,Dakshin Dinajpur,733102,202,157
01-07-2025,Tamil Nadu,Viluppuram,604210,10,54
01-07-2025,Andhra Pradesh,Srikakulam,532201,252,470
01-07-2025,Gujarat,Ahmedabad,382427,75,109
01-07-2025,Maharashtra,Nagpur,440027,294,718
01-07-2025,Tripura,Khowai,799205,241,75
01-07-2025,Bihar,Madhubani,847404,420,575
01-07-2025,Haryana,Ambala,134202,167,300
01-07-2025,Andhra Pradesh,West Godavari,534235,150,187
01-07-2025,West Bengal,Purba Medinipur,721669,27,19
01-07-2025,West Bengal,Bankura,722139,106,142
01-07-2025,Punjab,Ludhiana,141115,281,323
01-07-2025,Bihar,Samastipur,848121,98,116
01-07-2025,Odisha,Koraput,763003,50,38
01-07-2025,Himachal Pradesh,Kullu,172026,56,86
01-07-2025,Rajasthan,Barmer,344043,274,217
01-07-2025,Rajasthan,Karauli,322033,53,27
01-07-2025,Gujarat,Anand,388465,49,74
01-07-2025,Punjab,Fatehgarh Sahib,147001,60,105
01-07-2025,Tamil Nadu,Thoothukkudi,628216,17,50
01-07-2025,Odisha,Ganjam,761003,214,193
01-07-2025,Andhra Pradesh,Ananthapuramu,515455,15,14
01-07-2025,Bihar,Samastipur,848237,38,75
01-07-2025,Tamil Nadu,Kallakurichi,606204,12,19
01-07-2025,West Bengal,Barddhaman,713360,46,93
01-07-2025,Arunachal Pradesh,West Kameng,790102,15,15
01-07-2025,Andhra Pradesh,Ananthapur,515286,10,10
01-07-2025,Uttar Pradesh,Rampur,244922,1025,507
01-07-2025,Punjab,Fazilka,152024,656,713
01-07-2025,Tamil Nadu,Salem,636305,133,277
01-07-2025,Punjab,Tarn Taran,143419,406,501
01-07-2025,Chhattisgarh,Bastar,494001,578,2401
01-07-2025,Madhya Pradesh,Sagar,470442,930,539
01-07-2025,Tamil Nadu,Viluppuram,604202,24,149
01-07-2025,West Bengal,Murshidabad,742405,204,305
01-07-2025,Gujarat,Patan,384220,160,202
01-07-2025,Gujarat,Junagadh,362620,170,331
01-07-2025,Bihar,Patna,800111,157,189
01-07-2025,Tamil Nadu,Kancheepuram,600045,156,361
01-07-2025,Bihar,Darbhanga,847422,299,409
01-07-2025,Maharashtra,Chandrapur,442907,432,911
01-07-2025,Karnataka,Koppal,583268,107,93
01-07-2025,Kerala,Ernakulam,682508,47,114
01-07-2025,Uttar Pradesh,Jhansi,284121,425,291
01-07-2025,Tamil Nadu,Pudukkottai,614620,56,108
01-07-2025,Karnataka,Chitradurga,577511,73,107
01-07-2025,Tripura,Gomati,799125,23,11
01-07-2025,Tripura,West Tripura,799205,169,319
01-07-2025,Telangana,Mahabubnagar,509349,96,243
01-07-2025,Gujarat,Anand,388310,52,82
01-07-2025,Uttar Pradesh,Mirzapur,231313,388,150
01-07-2025,Tamil Nadu,Tiruvannamalai,632301,135,242
01-07-2025,Tamil Nadu,Tiruchirappalli,621001,25,65
01-07-2025,Andhra Pradesh,Nizamabad,503235,12,26
01-07-2025,Tamil Nadu,Pudukkottai,622515,48,177
01-07-2025,Punjab,Moga,142046,73,127
01-07-2025,Kerala,Idukki,685571,34,60
01-07-2025,Uttarakhand,Rudraprayag,246495,19,28
01-07-2025,Jharkhand,Deoghar,814113,75,95
01-07-2025,Kerala,Malappuram,676319,33,83
01-07-2025,West Bengal,Darjeeling,734423,40,81
01-07-2025,Gujarat,Navsari,396350,64,41
01-07-2025,Maharashtra,Ahmadnagar,412210,10,17
01-07-2025,Punjab,Gurdaspur,145027,10,28
01-07-2025,Bihar,Begusarai,851119,46,52
01-07-2025,Andhra Pradesh,Warangal,506301,23,26
01-07-2025,Telangana,Mahabubnagar,509301,504,521
01-07-2025,Tamil Nadu,Tirunelveli,627807,27,125
01-07-2025,Andhra Pradesh,Kakinada,533434,11,14
01-07-2025,Madhya Pradesh,Damoh,470666,1279,1522
01-07-2025,Jharkhand,West Singhbhum,833215,517,1115
01-07-2025,Bihar,Patna,803221,70,141
01-07-2025,West Bengal,Dakshin Dinajpur,733127,262,242
01-07-2025,Uttar Pradesh,Agra,283114,759,322
01-07-2025,Karnataka,Mysore,570011,23,108
01-07-2025,Punjab,Rupnagar,140101,308,459
01-07-2025,Karnataka,Tumakuru,572106,102,105
01-07-2025,Tamil Nadu,Cuddalore,608306,22,41
01-07-2025,Uttarakhand,Haridwar,249408,192,294
01-07-2025,Gujarat,Vadodara,390004,182,378
01-07-2025,Assam,Hailakandi,788152,270,69
01-07-2025,Uttar Pradesh,Rae Bareli,229406,68,68
01-07-2025,Rajasthan,Bharatpur,321642,176,127
01-07-2025,Telangana,Khammam,507136,30,21
01-07-2025,Tamil Nadu,Dindigul,624302,40,109
01-07-2025,Bihar,Begusarai,851122,89,107
01-07-2025,Odisha,Balangir,767067,127,105
01-07-2025,Odisha,Baleswar,756043,107,120
01-07-2025,Andhra Pradesh,Guntur,522413,286,328
01-07-2025,Assam,Dibrugarh,786003,132,156
01-07-2025,Telangana,Rajanna Sircilla,505405,14,50
01-07-2025,Odisha,Nayagarh,752084,219,184
01-07-2025,Karnataka,Kalaburagi,585317,102,84
01-07-2025,Madhya Pradesh,Rewa,486005,183,140
01-07-2025,Assam,Kamrup Metro,781020,48,82
01-07-2025,Andhra Pradesh,Nellore,524312,21,37
01-07-2025,Karnataka,Uttara Kannada,581321,24,17
01-07-2025,Odisha,Sundargarh,770018,10,50
01-07-2025,West Bengal,Jhargram,721159,11,28
01-07-2025,Punjab,Hoshiarpur,144203,86,155
01-07-2025,Assam,Hojai,782446,428,370
01-07-2025,Gujarat,Mahesana,384002,395,458
01-07-2025,Tamil Nadu,Salem,637105,66,161
01-07-2025,Uttar Pradesh,Jhansi,284303,736,274
01-07-2025,Madhya Pradesh,Indore,452001,1613,2316
01-07-2025,Rajasthan,Karauli,321611,636,519
01-07-2025,Orissa,Khordha,751006,11,106
01-07-2025,Jharkhand,Bokaro,827014,46,120
01-07-2025,Chhattisgarh,Bastar,494222,233,1178
01-07-2025,Odisha,Cuttack,754207,373,317
01-07-2025,Gujarat,Banaskantha,385520,265,377
01-07-2025,Odisha,Cuttack,754112,210,206
01-07-2025,West Bengal,Purba Medinipur,721666,20,39
01-07-2025,Punjab,Sangrur,148028,618,948
01-07-2025,Tamil Nadu,Namakkal,637406,86,358
01-07-2025,Karnataka,Bellary,583115,138,178
01-07-2025,Punjab,Tarn Taran,143115,38,93
01-07-2025,West Bengal,South 24 Parganas,743391,37,45
01-07-2025,Andhra Pradesh,Vizianagaram,535216,135,116
01-07-2025,Karnataka,Raichur,584202,107,144
01-07-2025,Gujarat,Surendra Nagar,363001,527,367
01-07-2025,Kerala,Thrissur,680515,39,57
01-07-2025,Punjab,Ludhiana,141105,36,64
01-07-2025,Andhra Pradesh,Adilabad,504102,24,43
01-07-2025,Andhra Pradesh,Tirupati,517112,14,17
01-07-2025,Maharashtra,Wardha,442307,91,300
01-07-2025,Andhra Pradesh,Nellore,524004,412,495
01-07-2025,Jharkhand,Bokaro,829132,39,83
01-07-2025,Karnataka,Bidar,585443,100,106
01-07-2025,Maharashtra,Pune,411030,189,415
01-07-2025,Karnataka,Bangalore Rural,561203,447,464
01-07-2025,Tamil Nadu,Dharmapuri,636809,193,296
01-07-2025,Chhattisgarh,Raipur,492099,221,558
01-07-2025,Andhra Pradesh,Y. S. R,516360,52,73
01-07-2025,Kerala,Thiruvananthapuram,695123,45,191
01-07-2025,Rajasthan,Rajsamand,313301,403,378
01-07-2025,West Bengal,East Midnapore,721427,34,65
01-07-2025,Karnataka,Belgaum,591123,122,226
01-07-2025,Maharashtra,Mumbai,400050,145,568
01-07-2025,Telangana,Narayanpet,509351,38,68
01-07-2025,Uttar Pradesh,Gorakhpur,273017,26,44
01-07-2025,Andhra Pradesh,Adilabad,504272,14,94
01-07-2025,West Bengal,Puruliya,723128,136,335
01-07-2025,Madhya Pradesh,Singrauli,486669,669,315
01-07-2025,Tamil Nadu,Tiruvannamalai,606903,105,140
01-07-2025,West Bengal,Bankura,722144,243,268
01-07-2025,Gujarat,Junagadh,362530,64,177
01-07-2025,Punjab,Shaheed Bhagat Singh Nagar,144505,154,194
01-07-2025,Telangana,Jangoan,506303,15,32
01-07-2025,Assam,Dhubri,783325,118,56
01-07-2025,Odisha,Sundergarh,770001,59,57
01-07-2025,Assam,Hojai,782428,44,113
01-07-2025,Madhya Pradesh,West Nimar,451442,46,90
01-07-2025,Gujarat,Vadodara,391520,70,79
01-07-2025,Karnataka,Chikkamagaluru,577168,28,28
01-07-2025,Andhra Pradesh,Hyderabad,500017,48,264
01-07-2025,Telangana,Mancherial,504205,18,44
01-07-2025,Jammu and Kashmir,Udhampur,182142,110,99
01-07-2025,Uttar Pradesh,Sitapur,261141,1919,574
01-07-2025,Gujarat,Amreli,364515,450,436
01-07-2025,Rajasthan,Bikaner,334804,316,285
01-07-2025,Bihar,Saharsa,852106,477,839
01-07-2025,Bihar,Buxar,802103,138,215
01-07-2025,Gujarat,Banaskantha,385510,236,256
01-07-2025,Bihar,Nalanda,803115,157,219
01-07-2025,Karnataka,Bangalore,560076,160,401
01-07-2025,Uttar Pradesh,Sultanpur,227304,236,151
01-07-2025,Maharashtra,Mumbai Suburban,400074,226,176
01-07-2025,Andhra Pradesh,Guntur,522601,421,498
01-07-2025,Kerala,Kozhikode,673541,66,151
01-07-2025,Madhya Pradesh,Satna,485005,264,255
01-07-2025,Tamil Nadu,Coimbatore,641023,114,507
01-07-2025,Andhra Pradesh,Khammam,507003,71,191
01-07-2025,West Bengal,Bankura,721504,62,45
01-07-2025,Bihar,Saran,841433,49,60
01-07-2025,Karnataka,Chikkaballapur,562104,115,133
01-07-2025,Madhya Pradesh,Raisen,464990,614,441
01-07-2025,Andhra Pradesh,East Godavari,533448,117,90
01-07-2025,Kerala,Pathanamthitta,689693,43,180
01-07-2025,Madhya Pradesh,Sagar,470051,448,230
01-07-2025,Tamil Nadu,Karur,639109,28,40
01-07-2025,Uttarakhand,Pauri Garhwal,246161,29,42
01-07-2025,Madhya Pradesh,Chhindwara,480105,138,184
01-07-2025,Andhra Pradesh,Eluru,534456,17,42
01-07-2025,Uttar Pradesh,Bulandshahr,203001,2658,1339
01-07-2025,Madhya Pradesh,Shajapur,465339,400,322
01-07-2025,Karnataka,Kalaburagi,585306,122,50
01-07-2025,Uttar Pradesh,Banda,210125,815,381
01-07-2025,Maharashtra,Nandurbar,425418,427,678
01-07-2025,Tamil Nadu,Tiruvannamalai,606604,124,175
01-07-2025,Assam,Cachar,788120,213,90
01-07-2025,Gujarat,Surat,394601,263,236
01-07-2025,Madhya Pradesh,Tikamgarh,472339,964,614
01-07-2025,Odisha,Ganjam,761020,140,96
01-07-2025,Jharkhand,Pashchimi Singhbhum,833214,15,105
01-07-2025,Andhra Pradesh,Eluru,534411,11,19
01-07-2025,West Bengal,Purba Medinipur,721634,153,158
01-07-2025,Karnataka,Ballari,583116,75,53
01-07-2025,Gujarat,Junagadh,362015,90,179
01-07-2025,Bihar,Muzaffarpur,844127,285,426
01-07-2025,Rajasthan,Ajmer,305925,169,144
01-07-2025,Maharashtra,Raigarh,402301,248,292
01-07-2025,Karnataka,Haveri,581126,116,117
01-07-2025,Andhra Pradesh,West Godavari,534452,97,98
01-07-2025,Andhra Pradesh,East Godavari,533244,83,95
01-07-2025,Telangana,K.v. Rangareddy,500014,69,83
01-07-2025,Kerala,Alappuzha,690101,32,112
01-07-2025,Bihar,Bhojpur,841312,16,57
01-07-2025,West Bengal,North 24 Parganas,700112,33,54
01-07-2025,Goa,North Goa,403006,52,97
01-07-2025,Chhattisgarh,Gaurela-pendra-marwahi,495119,29,107
01-07-2025,Andhra Pradesh,Krishna,521229,111,85
01-07-2025,Jharkhand,Deoghar,815351,69,86
01-07-2025,Assam,Dibrugarh,786012,52,43
01-07-2025,Gujarat,Mahesana,384003,18,23
01-07-2025,Karnataka,Tumakuru,572175,17,14
01-07-2025,Bihar,Gaya,824232,996,1198
01-07-2025,Andaman and Nicobar Islands,South Andaman,744105,104,156
01-07-2025,Andhra Pradesh,East Godavari,533291,111,56
01-07-2025,Jharkhand,Hazaribagh,825413,86,69
01-07-2025,Madhya Pradesh,Mandla,481663,288,159
01-07-2025,Bihar,Purnia,855107,313,445
01-07-2025,Madhya Pradesh,Narsinghpur,487001,969,719
01-07-2025,Madhya Pradesh,Seoni,480886,455,471
01-07-2025,Andhra Pradesh,Visakhapatnam,530041,85,100
01-07-2025,Chhattisgarh,Rajnandgaon,491666,247,459
01-07-2025,Tamil Nadu,Thoothukkudi,628802,23,54
01-07-2025,Haryana,Ambala,133104,187,245
01-07-2025,Goa,North Goa,403005,47,99
01-07-2025,Assam,Hojai,782442,97,104
01-07-2025,West Bengal,Nadia,741121,147,201
01-07-2025,Odisha,Khorda,752057,80,44
01-07-2025,Jharkhand,Dumka,814148,80,158
01-07-2025,Odisha,Sambalpur,768227,50,112
01-07-2025,Jharkhand,Bokaro,828404,48,132
01-07-2025,Bihar,Araria,854304,39,56
01-07-2025,Uttar Pradesh,Ambedkar Nagar,224168,289,151
01-07-2025,Odisha,Rayagada,765024,57,53
01-07-2025,Telangana,Khammam,507202,37,41
01-07-2025,West Bengal,North 24 Parganas,700057,25,78
01-07-2025,Andhra Pradesh,West Godavari,534313,164,131
01-07-2025,Karnataka,Bangalore Rural,560087,21,42
01-07-2025,Maharashtra,Mumbai,400099,109,239
01-07-2025,Tamil Nadu,Erode,638455,140,563
01-07-2025,Odisha,Cuttack,754029,920,560
01-07-2025,Karnataka,Kodagu,571232,75,47
01-07-2025,West Bengal,Purba Medinipur,721458,146,132
01-07-2025,Andhra Pradesh,Guntur,522302,79,54
01-07-2025,Assam,Kamrup Metro,782402,172,159
01-07-2025,Maharashtra,Mumbai Suburban,400059,167,123
01-07-2025,Tamil Nadu,Tiruvallur,600124,126,169
01-07-2025,Tamil Nadu,Erode,638461,55,157
01-07-2025,Tamil Nadu,Tiruvannamalai,632102,17,40
01-07-2025,Maharashtra,Bhandara,441906,152,354
01-07-2025,Jharkhand,Latehar,829206,356,506
01-07-2025,Maharashtra,Pune,413115,153,130
01-07-2025,Karnataka,Hassan,573124,75,34
01-07-2025,West Bengal,North 24 Parganas,743245,463,196
01-07-2025,Andhra Pradesh,Cuddapah,516355,45,50
01-07-2025,Jharkhand,Seraikela-Kharsawan,833220,188,395
01-07-2025,West Bengal,Purba Medinipur,721464,23,14
01-07-2025,Jammu and Kashmir,Ramban,182146,330,278
01-07-2025,Punjab,Sri Muktsar Sahib,152032,165,300
01-07-2025,Uttarakhand,Bageshwar,263679,84,191
01-07-2025,Andhra Pradesh,Anantapur,515301,32,86
01-07-2025,Tamil Nadu,Cuddalore,607104,44,85
01-07-2025,Maharashtra,Chhatrapati Sambhajinagar,431102,10,47
01-07-2025,Tamil Nadu,Dindigul,624704,25,119
01-07-2025,West Bengal,Barddhaman,713427,107,171
01-07-2025,Telangana,Sangareddy,502296,27,37
01-07-2025,Tamil Nadu,Thiruvarur,612601,32,69
01-07-2025,Andhra Pradesh,Warangal,506252,12,42
01-07-2025,Andhra Pradesh,Kakinada,533431,10,10
01-07-2025,Gujarat,Sabarkantha,383320,13,52
01-07-2025,Rajasthan,Chittorgarh,312025,15,20
01-07-2025,Assam,Kamrup,781141,46,25
01-07-2025,Odisha,Anugul,759143,10,19
01-07-2025,Karnataka,Mysuru,570009,73,85
01-07-2025,Himachal Pradesh,Kangra,177034,14,21
01-07-2025,West Bengal,Barddhaman,713172,15,12
01-07-2025,Telangana,Suryapet,508218,66,93
01-07-2025,Tamil Nadu,Madurai,625535,147,267
01-07-2025,Madhya Pradesh,Barwani,451666,4059,4022
01-07-2025,Tamil Nadu,Madurai,625022,170,257
01-07-2025,Tamil Nadu,Pudukkottai,622104,107,289
01-07-2025,Gujarat,Ahmedabad,380007,385,575
01-07-2025,Uttar Pradesh,Prayagraj,221503,117,86
01-07-2025,Karnataka,Gulbarga,585313,92,155
01-07-2025,Uttar Pradesh,Ambedkar Nagar,224122,616,472
01-07-2025,Telangana,Karimnagar,505467,75,198
01-07-2025,Andhra Pradesh,Kurnool,518462,368,280
01-07-2025,Andhra Pradesh,Krishna,521180,137,139
01-07-2025,Jharkhand,Gumla,835232,114,201
01-07-2025,Uttar Pradesh,Etah,207120,205,115
01-07-2025,Uttar Pradesh,Ballia,277302,326,228
01-07-2025,Tamil Nadu,Ramanathapuram,623712,47,99
01-07-2025,Karnataka,Gadag,582113,110,83
01-07-2025,Rajasthan,Nagaur,341519,117,149
01-07-2025,Odisha,Mayurbhanj,757049,145,250
01-07-2025,Andhra Pradesh,Srikakulam,535125,23,20
01-07-2025,Karnataka,Chickmagalur,577182,20,37
01-07-2025,Karnataka,Bagalkot,587114,65,52
01-07-2025,Telangana,K.v. Rangareddy,509357,21,30
01-07-2025,Uttarakhand,Pithoragarh,262576,57,64
01-07-2025,Tamil Nadu,Viluppuram,605651,16,70
01-07-2025,West Bengal,Jalpaiguri,735209,33,66
01-07-2025,Andhra Pradesh,Anakapalli,531001,27,27
01-07-2025,Punjab,Moga,151208,27,44
01-07-2025,Maharashtra,Yavatmal,445106,122,298
01-07-2025,Himachal Pradesh,Hamirpur,177001,125,237
01-07-2025,Tamil Nadu,The Nilgiris,643217,207,496
01-07-2025,Uttar Pradesh,Ballia,277209,549,312
01-07-2025,Maharashtra,Solapur,413210,109,168
01-07-2025,Jharkhand,Simdega,835228,139,449
01-07-2025,Maharashtra,Beed,431517,1106,1673
01-07-2025,Punjab,Gurdaspur,143531,603,710
01-07-2025,Kerala,Palakkad,678583,222,430
01-07-2025,Andhra Pradesh,Chittoor,517247,309,553
01-07-2025,Karnataka,Bangalore,562149,60,84
01-07-2025,Himachal Pradesh,Mandi,175040,65,183
01-07-2025,Uttarakhand,Chamoli,246481,120,197
01-07-2025,West Bengal,Howrah,711411,191,275
01-07-2025,Haryana,Rohtak,124112,459,679
01-07-2025,Tamil Nadu,Salem,636122,172,304
01-07-2025,Tamil Nadu,Salem,636116,91,197
01-07-2025,Punjab,Shaheed Bhagat Singh Nagar,144421,31,44
01-07-2025,Maharashtra,Kolhapur,416203,212,416
01-07-2025,Telangana,Hyderabad,500036,386,492
01-07-2025,Puducherry,Puducherry,605007,143,182
01-07-2025,Rajasthan,Bhilwara,311803,293,167
01-07-2025,Maharashtra,Buldhana,444204,254,746
01-07-2025,Odisha,Sundargarh,770035,36,62
01-07-2025,Uttar Pradesh,Jhansi,284120,304,182
01-07-2025,Andhra Pradesh,Cuddapah,516162,122,90
01-07-2025,West Bengal,Bankura,722155,139,188
01-07-2025,Uttar Pradesh,Etah,207246,29,10
01-07-2025,Tamil Nadu,The Nilgiris,643001,77,207
01-07-2025,Rajasthan,Jaisalmer,345023,248,146
01-07-2025,Gujarat,Vadodara,390014,72,172
01-07-2025,Odisha,Dhenkanal,759021,194,264
01-07-2025,Bihar,Madhubani,847212,290,416
01-07-2025,Tamil Nadu,Tiruvallur,600098,21,19
01-07-2025,Andhra Pradesh,Rangareddi,501505,49,232
01-07-2025,Tamil Nadu,Tiruchirappalli,621653,20,97
01-07-2025,Telangana,Adilabad,504310,67,106
01-07-2025,West Bengal,Maldah,732216,16,76
01-07-2025,Madhya Pradesh,Barwani,451442,73,34
01-07-2025,Andhra Pradesh,Adilabad,504206,26,86
01-07-2025,Gujarat,Surendra Nagar,363440,337,411
01-07-2025,Kerala,Idukki,685595,23,56
01-07-2025,Tamil Nadu,Erode,638153,22,49
01-07-2025,Andhra Pradesh,Chittoor,517101,26,35
01-07-2025,Telangana,Nalgonda,508280,108,59
01-07-2025,Telangana,Yadadri.,508286,14,31
01-07-2025,Jharkhand,Bokaro,827006,28,57
01-07-2025,Bihar,West Champaran,845106,666,901
01-07-2025,Uttarakhand,Pauri Garhwal,246149,428,514
01-07-2025,Odisha,Jagatsinghapur,754113,113,99
01-07-2025,Uttar Pradesh,Azamgarh,276137,501,346
01-07-2025,Bihar,Nalanda,801305,139,210
01-07-2025,Telangana,K.v. Rangareddy,509325,234,221
01-07-2025,Chhattisgarh,Sakti,495692,11,99
01-07-2025,Karnataka,Bangalore Rural,562123,252,335
01-07-2025,Manipur,Tamenglong,795159,124,199
01-07-2025,Karnataka,Ramanagar,562119,210,243
01-07-2025,Telangana,Hyderabad,500007,91,90
01-07-2025,Jammu and Kashmir,Rajouri,185212,257,413
01-07-2025,Madhya Pradesh,Dindori,481990,753,696
01-07-2025,Uttar Pradesh,Mathura,281123,175,128
01-07-2025,Bihar,Gaya,823002,216,416
01-07-2025,Odisha,Nayagarh,752078,90,77
01-07-2025,Madhya Pradesh,Bhopal,462045,30,42
01-07-2025,Assam,Hojai,782445,90,130
01-07-2025,Tamil Nadu,Villupuram,606402,109,89
01-07-2025,Odisha,Rayagada,765017,385,552
