date,state,district,pincode,bio_age_5_17,bio_age_17_
01-04-2025,Kerala,Kozhikode,673611,136,152
01-04-2025,Punjab,Jalandhar,144005,153,339
01-04-2025,Karnataka,Kalaburagi,585318,90,69
01-04-2025,Gujarat,Vadodara,391530,64,99
01-04-2025,Uttar Pradesh,Allahabad,212106,1160,328
01-04-2025,Rajasthan,Churu,331501,102,176
01-04-2025,Telangana,Medchal-malkajgiri,500100,18,28
01-04-2025,Rajasthan,Jaipur,303301,360,398
01-04-2025,Punjab,Patiala,147104,29,46
01-04-2025,Tamil Nadu,Erode,638451,52,111
01-04-2025,Odisha,Cuttack,754027,94,165
01-04-2025,Uttar Pradesh,Auraiya,206243,407,152
01-04-2025,Chhattisgarh,Jashpur,496220,163,717
01-04-2025,Madhya Pradesh,Jabalpur,482056,83,69
01-04-2025,Himachal Pradesh,Mandi,175034,25,19
01-04-2025,Kerala,Ernakulam,683576,57,77
01-04-2025,Andhra Pradesh,East Godavari,533221,249,67
01-04-2025,Uttarakhand,Haridwar,247668,122,146
01-04-2025,West Bengal,Nadia,741301,39,51
01-04-2025,West Bengal,Hooghly,712152,15,36
01-04-2025,Arunachal Pradesh,West Siang,791125,42,22
01-04-2025,Kerala,Kollam,691008,13,26
01-04-2025,Punjab,Ludhiana,141109,240,346
01-04-2025,Himachal Pradesh,Kangra,176208,69,102
01-04-2025,Gujarat,Navsari,396380,36,36
01-04-2025,Uttarakhand,Almora,263601,259,222
01-04-2025,Jharkhand,Deoghar,814112,470,429
01-04-2025,Karnataka,Tumkur,572107,49,121
01-04-2025,Karnataka,Chikkaballapur,563128,58,60
01-04-2025,Uttar Pradesh,Mathura,281305,286,74
01-04-2025,Gujarat,Tapi,394650,289,329
01-04-2025,Jharkhand,Hazaribagh,825405,291,220
01-04-2025,Maharashtra,Sangli,416309,67,113
01-04-2025,Andhra Pradesh,Srikakulam,532429,242,57
01-04-2025,Karnataka,Bangalore,560087,43,62
01-04-2025,Gujarat,Rajkot,364750,60,35
01-04-2025,Uttar Pradesh,Etah,207125,1219,152
01-04-2025,Odisha,Kalahandi,766011,299,446
01-04-2025,Maharashtra,Pune,412307,195,265
01-04-2025,Rajasthan,Bharatpur,321028,82,168
01-04-2025,Odisha,Gajapati,761207,178,365
01-04-2025,Uttar Pradesh,Farrukhabad,207501,310,68
01-04-2025,Gujarat,Junagadh,362266,12,113
01-04-2025,Uttar Pradesh,Kheri,262727,506,166
01-04-2025,Bihar,Purnia,855115,258,267
01-04-2025,Kerala,Thiruvananthapuram,695021,31,50
01-04-2025,Kerala,Thiruvananthapuram,695308,28,40
01-04-2025,Andhra Pradesh,Ananthapuramu,515774,135,19
01-04-2025,Bihar,Gaya,805131,448,527
01-04-2025,Tamil Nadu,Madurai,625205,42,21
01-04-2025,Tamil Nadu,Salem,636109,174,172
01-04-2025,Tamil Nadu,Thiruvarur,614016,79,100
01-04-2025,Maharashtra,Sindhudurg,416523,12,11
01-04-2025,Haryana,Sirsa,125075,304,274
01-04-2025,Andhra Pradesh,Prakasam,523315,317,59
01-04-2025,Uttar Pradesh,Deoria,274201,490,304
01-04-2025,Andhra Pradesh,Guntur,522502,75,29
01-04-2025,Kerala,Kottayam,686513,84,140
01-04-2025,Uttar Pradesh,Mainpuri,206301,267,195
01-04-2025,Gujarat,Navsari,396521,131,132
01-04-2025,Uttar Pradesh,Pratapgarh,230134,177,85
01-04-2025,Karnataka,Udupi,574106,54,31
01-04-2025,Gujarat,Anand,388307,152,380
01-04-2025,Chhattisgarh,Raigarh,496001,531,2455
01-04-2025,Gujarat,Surat,394107,608,717
01-04-2025,Madhya Pradesh,Indore,452020,533,425
01-04-2025,West Bengal,North 24 Parganas,743412,69,113
01-04-2025,West Bengal,Cooch Behar,736156,143,216
01-04-2025,Uttar Pradesh,Azamgarh,276302,208,127
01-04-2025,Chhattisgarh,Baloda Bazar,493229,131,865
01-04-2025,Uttar Pradesh,Jaunpur,222137,175,128
01-04-2025,Gujarat,Vadodara,390020,130,340
01-04-2025,Karnataka,Belagavi,591287,18,12
01-04-2025,Tamil Nadu,Tiruvallur,601201,416,231
01-04-2025,Himachal Pradesh,Kangra,176401,109,153
01-04-2025,Rajasthan,Ajmer,305407,83,129
01-04-2025,Himachal Pradesh,Una,177031,19,18
01-04-2025,Arunachal Pradesh,Papum Pare,791113,96,182
01-04-2025,Bihar,Muzaffarpur,843121,314,267
01-04-2025,Goa,South Goa,403714,28,29
01-04-2025,West Bengal,North 24 Parganas,743125,49,87
01-04-2025,Maharashtra,Ratnagiri,416704,80,128
01-04-2025,Odisha,Kandhamal,762001,107,91
01-04-2025,Kerala,Kottayam,686606,28,32
01-04-2025,Manipur,Imphal West,795008,37,49
01-04-2025,Tamil Nadu,Theni,625526,30,58
01-04-2025,Tamil Nadu,Tirunelveli,627151,70,86
01-04-2025,Karnataka,Chikkamagaluru,577113,13,10
01-04-2025,Rajasthan,Udaipur,313903,153,225
01-04-2025,Andhra Pradesh,Palnadu,522415,22,13
01-04-2025,Uttar Pradesh,Gorakhpur,273412,163,268
01-04-2025,Andhra Pradesh,East Godavari,533287,325,100
01-04-2025,Punjab,Mansa,151502,351,802
01-04-2025,Odisha,Koraput,764055,196,190
01-04-2025,Punjab,SAS Nagar (Mohali),140501,327,308
01-04-2025,Odisha,Boudh,762014,151,170
01-04-2025,Andhra Pradesh,Guntur,522004,925,302
01-04-2025,Uttar Pradesh,Azamgarh,276139,346,152
01-04-2025,Himachal Pradesh,Kangra,176064,35,59
01-04-2025,Maharashtra,Sangli,416409,33,110
01-04-2025,Tamil Nadu,Thanjavur,614623,18,38
01-04-2025,Odisha,Ganjam,761002,71,49
01-04-2025,Maharashtra,Raigarh,402108,79,62
01-04-2025,Tamil Nadu,Ariyalur,621851,46,82
01-04-2025,Kerala,Ernakulam,683102,49,101
01-04-2025,Uttar Pradesh,Bareilly,243303,1015,265
01-04-2025,Bihar,Arwal,804426,128,161
01-04-2025,Uttar Pradesh,Bahraich,271824,769,146
01-04-2025,Karnataka,Bengaluru,562130,143,154
01-04-2025,Uttarakhand,Pithoragarh,262501,236,447
01-04-2025,West Bengal,Barddhaman,713124,46,31
01-04-2025,West Bengal,Koch Bihar,735303,16,99
01-04-2025,West Bengal,Haora,711315,23,76
01-04-2025,Assam,Dibrugarh,786614,92,21
01-04-2025,Tamil Nadu,Virudhunagar,626123,304,301
01-04-2025,Tamil Nadu,Virudhunagar,626105,39,31
01-04-2025,Kerala,Pathanamthitta,689514,11,16
01-04-2025,Uttar Pradesh,Kanpur Nagar,209205,344,123
01-04-2025,West Bengal,Hooghly,712245,15,45
01-04-2025,Karnataka,Chickmagalur,577136,12,28
01-04-2025,Tamil Nadu,Villupuram,604306,60,22
01-04-2025,Tamil Nadu,Thiruvarur,613703,17,41
01-04-2025,Uttarakhand,Uttarkashi,249135,82,72
01-04-2025,Odisha,Angul,759040,43,58
01-04-2025,Odisha,Kendujhar,758029,215,315
01-04-2025,Madhya Pradesh,Chhatarpur,471315,472,336
01-04-2025,West Bengal,Paschim Medinipur,721305,58,110
01-04-2025,Karnataka,Dakshina Kannada,574143,41,49
01-04-2025,Jammu and Kashmir,Jammu,181102,209,428
01-04-2025,Maharashtra,Jalgaon,425420,29,99
01-04-2025,Tamil Nadu,Erode,638012,47,112
01-04-2025,Bihar,Darbhanga,847105,581,407
01-04-2025,Chhattisgarh,Bijapur,494448,133,257
01-04-2025,Tamil Nadu,Ramanathapuram,623704,116,104
01-04-2025,Telangana,Mahabubnagar,509382,177,259
01-04-2025,Andhra Pradesh,Chittoor,517505,398,107
01-04-2025,Karnataka,Belagavi,591201,54,36
01-04-2025,Rajasthan,Rajsamand,305921,270,305
01-04-2025,Rajasthan,Jodhpur,342601,464,571
01-04-2025,Uttar Pradesh,Pratapgarh,230143,242,78
01-04-2025,Punjab,Amritsar,143601,476,622
01-04-2025,Uttar Pradesh,Bahraich,271855,2958,770
01-04-2025,Uttar Pradesh,Etawah,206245,963,310
01-04-2025,Andhra Pradesh,Ananthapuramu,515641,268,17
01-04-2025,Odisha,Rayagada,765020,330,434
01-04-2025,Andhra Pradesh,Vizianagaram,535568,150,43
01-04-2025,Tamil Nadu,Kancheepuram,600063,298,268
01-04-2025,Punjab,Barnala,148024,19,43
01-04-2025,Gujarat,Rajkot,360405,74,75
01-04-2025,Gujarat,Narmada,391120,55,125
01-04-2025,Tamil Nadu,Namakkal,637207,39,75
01-04-2025,West Bengal,Koch Bihar,736134,19,66
01-04-2025,Daman and Diu,Daman,396220,45,12
01-04-2025,Tamil Nadu,Erode,638003,157,330
01-04-2025,Karnataka,Gadag,582120,108,87
01-04-2025,Karnataka,Tumakuru,572224,66,35
01-04-2025,Rajasthan,Hanumangarh,335523,587,993
01-04-2025,Maharashtra,Ahmadnagar,413713,63,141
01-04-2025,Uttar Pradesh,Kaushambi,212216,2321,293
01-04-2025,Punjab,Fazilka,152124,149,307
01-04-2025,Rajasthan,Banswara,327608,21,63
01-04-2025,Andhra Pradesh,Kurnool,518313,2043,235
01-04-2025,Uttar Pradesh,Meerut,250221,311,102
01-04-2025,Karnataka,Tumakuru,572105,54,28
01-04-2025,West Bengal,Paschim Medinipur,721150,170,182
01-04-2025,West Bengal,Puruliya,723213,152,195
01-04-2025,Andhra Pradesh,Srikakulam,532212,301,73
01-04-2025,Andhra Pradesh,Krishna,521139,139,53
01-04-2025,Maharashtra,Nandurbar,425422,66,250
01-04-2025,Maharashtra,Buldhana,444201,77,178
01-04-2025,Maharashtra,Ratnagiri,415716,16,72
01-04-2025,Telangana,Nalgonda,508205,49,63
01-04-2025,Madhya Pradesh,Dindori,481990,865,772
01-04-2025,Andhra Pradesh,West Godavari,534002,474,141
01-04-2025,Andhra Pradesh,East Godavari,507121,124,40
01-04-2025,Odisha,Jajapur,755036,75,64
01-04-2025,Telangana,Khammam,507304,35,27
01-04-2025,Kerala,Kottayam,686541,42,62
01-04-2025,Kerala,Wayanad,673591,47,95
01-04-2025,Maharashtra,Ahmadnagar,413721,61,154
01-04-2025,Karnataka,Bijapur,586114,14,52
01-04-2025,Gujarat,Panchmahals,389320,78,143
01-04-2025,Odisha,Sundergarh,770019,28,35
01-04-2025,Tamil Nadu,Thoothukkudi,628703,42,242
01-04-2025,Manipur,Senapati,795129,82,114
01-04-2025,West Bengal,Jalpaiguri,735219,65,36
01-04-2025,Gujarat,Kachchh,370001,1383,970
01-04-2025,Uttar Pradesh,Allahabad,221502,637,199
01-04-2025,Maharashtra,Raigad,410203,26,64
01-04-2025,Uttar Pradesh,Muzaffarnagar,251314,1604,422
01-04-2025,Tamil Nadu,Tiruchirappalli,620015,66,156
01-04-2025,Jharkhand,Purbi Singhbhum,831007,19,70
01-04-2025,Delhi,Central Delhi,110003,486,425
01-04-2025,Uttar Pradesh,Budaun,243631,172,119
01-04-2025,Tamil Nadu,Sivaganga,630204,45,59
01-04-2025,Jharkhand,Ramgarh,829134,95,95
01-04-2025,Odisha,Ganjam,761133,30,41
01-04-2025,Kerala,Kollam,691001,46,117
01-04-2025,Maharashtra,Nanded,431722,109,194
01-04-2025,Karnataka,Bagalkot,587102,36,22
01-04-2025,Assam,Goalpara,783120,128,61
01-04-2025,Uttar Pradesh,Jalaun,285124,126,61
01-04-2025,Andhra Pradesh,Anantapur,515291,25,28
01-04-2025,Himachal Pradesh,Kangra,176128,27,33
01-04-2025,Maharashtra,Jalna,431134,13,26
01-04-2025,Jharkhand,Purbi Singhbhum,831016,16,30
01-04-2025,Uttar Pradesh,Auraiya,206251,77,31
01-04-2025,Tamil Nadu,Tiruvallur,602021,89,96
01-04-2025,Maharashtra,Raigad,410201,25,96
01-04-2025,West Bengal,Paschim Medinipur,721445,110,192
01-04-2025,Goa,North Goa,403524,41,48
01-04-2025,West Bengal,Murshidabad,742180,25,15
01-04-2025,Chandigarh,Chandigarh,160101,712,375
01-04-2025,Karnataka,Ramanagar,562138,129,133
01-04-2025,Andhra Pradesh,Prakasam,523371,243,48
01-04-2025,Andhra Pradesh,Hyderabad,500001,48,223
01-04-2025,Maharashtra,Raigad,410206,118,425
01-04-2025,Haryana,Sonipat,131103,134,167
01-04-2025,Haryana,Mewat,122103,247,170
01-04-2025,Punjab,Amritsar,143205,111,225
01-04-2025,Rajasthan,Jalor,343040,342,615
01-04-2025,Karnataka,Kodagu,571216,40,27
01-04-2025,Kerala,Kasaragod,671543,297,158
01-04-2025,Karnataka,Raichur,584101,383,475
01-04-2025,Uttar Pradesh,Jhansi,284306,142,85
01-04-2025,Andhra Pradesh,East Godavari,533577,181,50
01-04-2025,Andhra Pradesh,Kurnool,518333,523,74
01-04-2025,Gujarat,Tapi,394670,249,283
01-04-2025,Karnataka,Mandya,571431,32,35
01-04-2025,Kerala,Kottayam,686003,21,53
01-04-2025,Andhra Pradesh,Kurnool,518216,838,134
01-04-2025,Bihar,Bhojpur,802163,137,183
01-04-2025,Rajasthan,Bharatpur,321301,36,107
01-04-2025,Tamil Nadu,Pudukkottai,622002,169,219
01-04-2025,Andhra Pradesh,N. T. R,520015,109,105
01-04-2025,Punjab,Amritsar,143203,57,158
01-04-2025,West Bengal,Barddhaman,713422,191,268
01-04-2025,Gujarat,Panchmahals,389120,183,385
01-04-2025,Jharkhand,Bokaro,825325,26,22
01-04-2025,West Bengal,Kolkata,700006,87,304
01-04-2025,Andhra Pradesh,Srikakulam,532427,166,47
01-04-2025,Telangana,Medak,502246,50,47
01-04-2025,Jharkhand,Ramgarh,829101,157,134
01-04-2025,Bihar,Araria,854201,89,83
01-04-2025,Jharkhand,Hazaribagh,829109,36,34
01-04-2025,Jammu and Kashmir,Kulgam,192231,1210,1668
01-04-2025,Maharashtra,Raigarh,410206,1039,1349
01-04-2025,Karnataka,Bagalkot,587312,126,177
01-04-2025,Uttar Pradesh,Varanasi,221302,134,144
01-04-2025,Maharashtra,Wardha,442306,82,252
01-04-2025,Karnataka,Haveri,581213,106,153
01-04-2025,Maharashtra,Aurangabad,431132,68,147
01-04-2025,Maharashtra,Latur,413520,565,1598
01-04-2025,Tripura,Unakoti,799279,214,46
01-04-2025,Uttar Pradesh,Basti,272126,100,47
01-04-2025,Maharashtra,Nanded,431808,71,231
01-04-2025,Haryana,Jhajjar,124109,139,248
01-04-2025,Tamil Nadu,Kancheepuram,603211,44,18
01-04-2025,Tamil Nadu,Nagapattinam,614806,21,91
01-04-2025,Kerala,Palakkad,678688,13,36
01-04-2025,Bihar,Muzaffarpur,843147,81,35
01-04-2025,Tamil Nadu,Madurai,625701,69,218
01-04-2025,Uttar Pradesh,Jaunpur,222138,108,70
01-04-2025,Uttar Pradesh,Amethi,229401,37,16
01-04-2025,Gujarat,Jamnagar,361306,47,109
01-04-2025,Odisha,JAJPUR,755010,24,23
01-04-2025,West Bengal,Nadia,741246,15,29
01-04-2025,Andhra Pradesh,Ananthapuramu,515411,763,96
01-04-2025,Uttar Pradesh,Kanpur Dehat,209302,617,232
01-04-2025,Bihar,Muzaffarpur,843105,419,401
01-04-2025,Kerala,Kollam,691520,44,61
01-04-2025,Rajasthan,Nagaur,341025,372,340
01-04-2025,Tamil Nadu,Cuddalore,607302,177,155
01-04-2025,Jharkhand,Ranchi,835221,192,304
01-04-2025,Kerala,Thiruvananthapuram,695551,61,150
01-04-2025,Kerala,Palakkad,678534,70,97
01-04-2025,Uttar Pradesh,Lalitpur,284404,283,280
01-04-2025,Uttar Pradesh,Banda,210126,483,417
01-04-2025,Meghalaya,South Garo Hills,794005,11,60
01-04-2025,Uttar Pradesh,Gautam Buddha Nagar,201305,37,39
01-04-2025,Karnataka,Belgaum,591344,38,132
01-04-2025,Maharashtra,Jalgaon,425112,19,26
01-04-2025,Uttar Pradesh,Varanasi,221105,464,255
01-04-2025,Bihar,Darbhanga,847204,145,148
01-04-2025,Andhra Pradesh,West Godavari,534268,203,54
01-04-2025,Andhra Pradesh,East Godavari,533468,404,140
01-04-2025,Karnataka,Tumakuru,572228,35,23
01-04-2025,Kerala,Kollam,691579,77,64
01-04-2025,Madhya Pradesh,Shivpuri,473793,398,181
01-04-2025,Himachal Pradesh,Kangra,176103,51,45
01-04-2025,Rajasthan,Sikar,332307,23,62
01-04-2025,Uttar Pradesh,Bara Banki,225120,231,69
01-04-2025,Sikkim,South Sikkim,737128,30,15
01-04-2025,West Bengal,North 24 Parganas,700132,40,106
01-04-2025,Kerala,Pathanamthitta,689533,14,21
01-04-2025,Andhra Pradesh,Ananthapuramu,515822,144,21
01-04-2025,Uttar Pradesh,Ayodhya,224229,12,13
01-04-2025,Gujarat,Amreli,362730,16,19
01-04-2025,Odisha,Baudh,762018,35,98
01-04-2025,Chhattisgarh,Raipur,492015,162,602
01-04-2025,Andhra Pradesh,West Godavari,534004,325,95
01-04-2025,Jammu and Kashmir,Udhampur,182141,202,173
01-04-2025,Telangana,Karimnagar,505209,225,215
01-04-2025,West Bengal,North 24 Parganas,700090,32,89
01-04-2025,West Bengal,Bankura,722136,114,177
01-04-2025,Jharkhand,Koderma,825407,490,284
01-04-2025,Maharashtra,Sangli,416305,17,29
01-04-2025,Punjab,Kapurthala,144632,55,125
01-04-2025,Gujarat,Vadodara,391760,95,171
01-04-2025,Rajasthan,Alwar,301406,204,256
01-04-2025,Tamil Nadu,Salem,636012,92,169
01-04-2025,Madhya Pradesh,Rajgarh,465689,747,534
01-04-2025,Chandigarh,Chandigarh,160003,106,53
01-04-2025,Kerala,Ernakulam,686672,26,29
01-04-2025,Kerala,Ernakulam,682304,94,148
01-04-2025,Telangana,Nalgonda,508258,145,279
01-04-2025,Karnataka,Koppal,583280,104,77
01-04-2025,Uttar Pradesh,Ambedkar Nagar,224227,90,86
01-04-2025,Uttar Pradesh,Ambedkar Nagar,224145,133,104
01-04-2025,West Bengal,North 24 Parganas,743247,92,102
01-04-2025,Tamil Nadu,Salem,637102,310,202
01-04-2025,Jharkhand,Kodarma,825318,46,110
01-04-2025,Telangana,Adilabad,504308,42,77
01-04-2025,Tamil Nadu,Virudhunagar,626129,97,93
01-04-2025,Rajasthan,Sikar,332312,91,146
01-04-2025,Karnataka,Shivamogga,577423,17,13
01-04-2025,Uttar Pradesh,Jalaun,285130,309,144
01-04-2025,Maharashtra,Sindhudurg,416620,13,16
01-04-2025,Punjab,Jalandhar,144632,12,99
01-04-2025,Karnataka,Bellary,583224,47,44
01-04-2025,Odisha,Cuttack,754071,16,25
01-04-2025,West Bengal,East Midnapore,721422,31,88
01-04-2025,Maharashtra,Raigad,402107,11,48
01-04-2025,Rajasthan,Pratapgarh,327023,47,23
01-04-2025,Chhattisgarh,Surajpur,497116,11,98
01-04-2025,Kerala,Kottayam,686602,18,32
01-04-2025,Andhra Pradesh,Eluru,534426,14,12
01-04-2025,Odisha,JAJPUR,754023,19,27
01-04-2025,Assam,Biswanath,784178,56,19
01-04-2025,Assam,Kamrup Metro,781034,68,40
01-04-2025,Maharashtra,Satara,415106,69,96
01-04-2025,Rajasthan,Sikar,332001,567,812
01-04-2025,Tamil Nadu,Vellore,635853,141,87
01-04-2025,Maharashtra,Hingoli,431512,570,1140
01-04-2025,Uttar Pradesh,Lucknow,226029,119,105
01-04-2025,Karnataka,Hassan,573213,48,68
01-04-2025,Rajasthan,Baran,325207,24,42
01-04-2025,Bihar,Saharsa,852217,428,688
01-04-2025,Bihar,Bhagalpur,853204,1379,1047
01-04-2025,Maharashtra,Solapur,413221,284,677
01-04-2025,Rajasthan,Bikaner,334202,78,112
01-04-2025,Karnataka,Bangalore,560010,95,255
01-04-2025,Maharashtra,Amravati,444803,189,685
01-04-2025,Chhattisgarh,Dhamtari,494333,11,95
01-04-2025,Madhya Pradesh,East Nimar,450554,11,94
01-04-2025,Chhattisgarh,Raigarh,496554,57,273
01-04-2025,West Bengal,Cooch Behar,736172,51,80
01-04-2025,Jharkhand,Gumla,835211,75,148
01-04-2025,Karnataka,Gadag,582112,145,122
01-04-2025,Andhra Pradesh,Chittoor,517102,202,59
01-04-2025,Tamil Nadu,Kancheepuram,600127,67,49
01-04-2025,Rajasthan,Kota,325601,101,106
01-04-2025,Gujarat,Ahmadabad,380013,12,172
01-04-2025,Bihar,Buxar,802103,203,152
01-04-2025,Tamil Nadu,Salem,636011,53,72
01-04-2025,Tamil Nadu,Tiruchirappalli,621218,29,105
01-04-2025,Uttar Pradesh,Ballia,277205,93,102
01-04-2025,Bihar,Bhojpur,802203,212,319
01-04-2025,Punjab,Firozpur,142047,22,105
01-04-2025,Andhra Pradesh,Nandyal,518222,82,32
01-04-2025,Kerala,Pathanamthitta,689653,35,32
01-04-2025,Tamil Nadu,Ariyalur,621805,45,176
01-04-2025,Gujarat,Jamnagar,361250,29,44
01-04-2025,Kerala,Palakkad,679516,10,10
01-04-2025,Telangana,Medak,502107,24,18
01-04-2025,Jharkhand,Bokaro,828307,31,23
01-04-2025,Odisha,Bargarh,768038,217,218
01-04-2025,West Bengal,Kolkata,700037,44,134
01-04-2025,Tamil Nadu,Tiruchirappalli,621202,41,82
01-04-2025,Jammu and Kashmir,Ramban,182148,150,148
01-04-2025,Bihar,Vaishali,844116,225,247
01-04-2025,Assam,Kamrup,781380,419,28
01-04-2025,Delhi,South West Delhi,110067,192,149
01-04-2025,Delhi,East Delhi,110091,2823,3151
01-04-2025,Haryana,Bhiwani,127046,282,448
01-04-2025,Odisha,Jagatsinghapur,754103,172,316
01-04-2025,Andhra Pradesh,Srikakulam,532405,233,67
01-04-2025,Andhra Pradesh,Anantapur,515672,48,57
01-04-2025,Odisha,Jajapur,754205,37,35
01-04-2025,Maharashtra,Chandrapur,441212,56,265
01-04-2025,Maharashtra,Kolhapur,416213,322,272
01-04-2025,Karnataka,Gadag,582118,140,112
01-04-2025,Tamil Nadu,Ariyalur,621719,90,61
01-04-2025,West Bengal,Barddhaman,713325,127,255
01-04-2025,Punjab,Fatehgarh Sahib,140307,34,46
01-04-2025,Andhra Pradesh,Anantapur,515870,60,60
01-04-2025,Telangana,Jogulamba Gadwal,509125,139,151
01-04-2025,Karnataka,Dakshina Kannada,574233,44,18
01-04-2025,Madhya Pradesh,Anuppur,484444,114,62
01-04-2025,Andhra Pradesh,Prakasam,523302,356,104
01-04-2025,Uttar Pradesh,Sonbhadra,231207,484,134
01-04-2025,Karnataka,Tumkur,572224,31,88
01-04-2025,Uttar Pradesh,Kanpur Nagar,208007,249,442
01-04-2025,Uttar Pradesh,Gorakhpur,273158,289,307
01-04-2025,West Bengal,East Midnapore,721601,11,43
01-04-2025,Gujarat,Vadodara,390025,123,279
01-04-2025,West Bengal,Bardhaman,713103,14,75
01-04-2025,Kerala,Alappuzha,689508,22,29
01-04-2025,Gujarat,Vadodara,391780,48,86
01-04-2025,Meghalaya,West Garo Hills,794105,74,436
01-04-2025,Kerala,Thiruvananthapuram,695010,18,44
01-04-2025,Jammu and Kashmir,Samba,181143,42,43
01-04-2025,Uttar Pradesh,Varanasi,221006,67,28
01-04-2025,Tamil Nadu,Dharmapuri,636810,847,288
01-04-2025,Jharkhand,Bokaro,829104,42,46
01-04-2025,Bihar,Gaya,824206,1075,959
01-04-2025,Andhra Pradesh,Guntur,522256,187,72
01-04-2025,Haryana,Jhajjar,124201,100,216
01-04-2025,Madhya Pradesh,Seoni,480882,384,258
01-04-2025,Andhra Pradesh,East Godavari,533242,156,32
01-04-2025,Kerala,Thiruvananthapuram,695581,36,52
01-04-2025,Maharashtra,Dhule,425408,219,564
01-04-2025,West Bengal,Murshidabad,742405,116,207
01-04-2025,Rajasthan,Bhilwara,311601,115,155
01-04-2025,Gujarat,Surat,395004,1622,1787
01-04-2025,Maharashtra,Bhandara,441809,237,448
01-04-2025,Rajasthan,Dholpur,328041,143,160
01-04-2025,Andhra Pradesh,N. T. R,521108,45,29
01-04-2025,Karnataka,Shivamogga,577201,184,115
01-04-2025,Punjab,Gurdaspur,143518,244,566
01-04-2025,Maharashtra,Jalgaon,425104,50,140
01-04-2025,Madhya Pradesh,Singrauli,486669,1444,435
01-04-2025,West Bengal,Howrah,711302,236,343
01-04-2025,Kerala,Thrissur,680517,55,61
01-04-2025,Madhya Pradesh,Bhind,477227,126,55
01-04-2025,Odisha,Jajapur,755004,85,130
01-04-2025,Karnataka,Belagavi,591235,97,69
01-04-2025,Assam,Kokrajhar,783350,325,47
01-04-2025,Jharkhand,Dhanbad,828205,783,1639
01-04-2025,Tamil Nadu,Thanjavur,614205,24,88
01-04-2025,Punjab,Jalandhar,144021,158,240
01-04-2025,Gujarat,Ahmedabad,382115,68,81
01-04-2025,Tamil Nadu,Kanniyakumari,629151,18,59
01-04-2025,Bihar,Katihar,854303,122,143
01-04-2025,Maharashtra,Nagpur,441301,75,522
01-04-2025,Jammu and Kashmir,Srinagar,190023,43,170
01-04-2025,Haryana,Sonipat,131028,71,107
01-04-2025,Mizoram,Aizawl,796005,414,169
01-04-2025,Tamil Nadu,Chennai,600011,204,551
01-04-2025,Himachal Pradesh,Kangra,176210,27,54
01-04-2025,Bihar,Saran,841411,348,317
01-04-2025,Tamil Nadu,Tiruchirappalli,621306,307,419
01-04-2025,Bihar,Buxar,802119,369,300
01-04-2025,Telangana,Kamareddy,503321,16,14
01-04-2025,Kerala,Alappuzha,689595,39,71
01-04-2025,Andhra Pradesh,Ananthapuramu,515731,344,51
01-04-2025,Tamil Nadu,Perambalur,621104,148,77
01-04-2025,Telangana,Karimnagar,505476,23,65
01-04-2025,Gujarat,Bharuch,392240,20,46
01-04-2025,Madhya Pradesh,West Nimar,451111,22,39
01-04-2025,Karnataka,Mysuru,570024,20,19
01-04-2025,West Bengal,Jalpaiguri,734004,30,59
01-04-2025,Andhra Pradesh,Chittoor,517644,364,105
01-04-2025,Punjab,Firozpur,152023,28,166
01-04-2025,Bihar,Aurangabad,824122,349,294
01-04-2025,Madhya Pradesh,Narsimhapur,487001,37,182
01-04-2025,Madhya Pradesh,Guna,473111,302,126
01-04-2025,Kerala,Thiruvananthapuram,695607,120,91
01-04-2025,Uttar Pradesh,Pratapgarh,230142,411,200
01-04-2025,Andhra Pradesh,Medak,502102,15,41
01-04-2025,Punjab,Patiala,147103,116,176
01-04-2025,Uttar Pradesh,Rae Bareli,229001,1446,975
01-04-2025,Tamil Nadu,Coimbatore,642134,17,19
01-04-2025,Tamil Nadu,Tiruvallur,601103,64,130
01-04-2025,Uttar Pradesh,Firozabad,283206,417,56
01-04-2025,Tamil Nadu,Perambalur,621220,121,82
01-04-2025,Tamil Nadu,Tiruchirappalli,620102,147,453
01-04-2025,West Bengal,East Midnapore,721458,14,20
01-04-2025,Telangana,Mahabubnagar,509219,54,49
01-04-2025,Rajasthan,Ajmer,305813,95,172
01-04-2025,Kerala,Kollam,691511,55,75
01-04-2025,Tamil Nadu,Thanjavur,612102,75,49
01-04-2025,Tamil Nadu,Madurai,625201,83,144
01-04-2025,Odisha,JAJPUR,755024,23,40
01-04-2025,Andhra Pradesh,Prakasam,523333,410,115
01-04-2025,West Bengal,Murshidabad,742161,118,190
01-04-2025,Punjab,Rupnagar,140115,45,85
