date,state,district,pincode,bio_age_5_17,bio_age_17_
01-06-2025,Bihar,Buxar,802113,34,43
01-06-2025,Jammu and Kashmir,Samba,184121,171,148
01-06-2025,Maharashtra,Ahmadnagar,414403,198,472
01-06-2025,Tamil Nadu,Tirupattur,635601,25,33
01-06-2025,Telangana,Sangareddy,502307,45,29
01-06-2025,West Bengal,Barddhaman,713203,96,169
01-06-2025,Assam,Sibsagar,785667,19,11
01-06-2025,Andhra Pradesh,Eluru,534462,24,14
01-06-2025,Gujarat,Rajkot,360480,43,52
01-06-2025,Maharashtra,Jalgaon,425203,37,88
01-06-2025,Karnataka,Shivamogga,577424,24,17
01-06-2025,Andhra Pradesh,Adilabad,504306,25,27
01-06-2025,Karnataka,Tumakuru,572217,27,13
01-06-2025,Manipur,Churachandpur,795124,12,13
01-06-2025,Madhya Pradesh,Vidisha,464224,766,523
01-06-2025,Gujarat,Morbi,363642,305,167
01-06-2025,Bihar,Buxar,802123,212,220
01-06-2025,Rajasthan,Karauli,322241,601,320
01-06-2025,Gujarat,Kachchh,370110,626,522
01-06-2025,Kerala,Kollam,691571,75,115
01-06-2025,Madhya Pradesh,Sagar,470335,1866,791
01-06-2025,Kerala,Kozhikode,673307,149,134
01-06-2025,Kerala,Kasaragod,671310,296,202
01-06-2025,Rajasthan,Pratapgarh,313605,644,162
01-06-2025,Gujarat,Kachchh,370155,420,356
01-06-2025,Tamil Nadu,Kancheepuram,603306,167,151
01-06-2025,Bihar,Jehanabad,804405,118,114
01-06-2025,West Bengal,North 24 Parganas,743165,53,147
01-06-2025,Telangana,Mahabubnagar,509334,302,181
01-06-2025,Bihar,Madhubani,847215,83,92
01-06-2025,Andhra Pradesh,Srikakulam,532432,84,57
01-06-2025,Tripura,Unakoti,799277,140,107
01-06-2025,Karnataka,Uttara Kannada,581346,96,71
01-06-2025,Maharashtra,Chandrapur,442914,79,232
01-06-2025,Tripura,North Tripura,799280,16,134
01-06-2025,Gujarat,Bhavnagar,364765,34,98
01-06-2025,Punjab,Fazilka,152117,236,192
01-06-2025,Telangana,Karimnagar,505326,188,121
01-06-2025,Ladakh,Kargil,194102,11,21
01-06-2025,Maharashtra,Mumbai,400006,24,85
01-06-2025,Himachal Pradesh,Shimla,172030,12,17
01-06-2025,Kerala,Kollam,690518,28,48
01-06-2025,Maharashtra,Satara,415116,52,46
01-06-2025,Punjab,Jalandhar,144027,10,20
01-06-2025,Odisha,Angul,759040,18,23
01-06-2025,Odisha,Baleshwar,756002,20,40
01-06-2025,Assam,Karimganj,788733,11,10
01-06-2025,Karnataka,Mysore,571601,10,21
01-06-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,523292,54,17
01-06-2025,Kerala,Kozhikode,673001,25,63
01-06-2025,Andhra Pradesh,Anakapalli,531021,11,12
01-06-2025,Nagaland,Phek,797114,12,41
01-06-2025,Uttar Pradesh,Jhansi,284128,67,105
01-06-2025,Jammu and Kashmir,Anantnag,192124,218,259
01-06-2025,Bihar,West Champaran,845449,493,450
01-06-2025,Uttar Pradesh,Ghazipur,275203,259,222
01-06-2025,Bihar,Buxar,802119,210,300
01-06-2025,Uttar Pradesh,Bareilly,243001,1027,849
01-06-2025,Gujarat,Gandhinagar,382355,379,358
01-06-2025,Bihar,Katihar,854103,267,312
01-06-2025,Haryana,Rewari,123501,218,240
01-06-2025,Punjab,Hoshiarpur,144202,95,183
01-06-2025,Tamil Nadu,Salem,636016,119,163
01-06-2025,Delhi,South West Delhi,110077,420,483
01-06-2025,Madhya Pradesh,Sagar,470120,552,257
01-06-2025,Uttar Pradesh,Varanasi,221003,334,315
01-06-2025,Uttar Pradesh,Gorakhpur,273211,130,129
01-06-2025,Tamil Nadu,Dharmapuri,636811,77,85
01-06-2025,Assam,Sibsagar,785672,49,19
01-06-2025,Karnataka,Belagavi,590008,36,26
01-06-2025,Kerala,Ernakulam,682012,24,43
01-06-2025,Punjab,Firozpur,152001,10,44
01-06-2025,Haryana,Gurgaon,122505,173,230
01-06-2025,Tamil Nadu,Chennai,600011,217,552
01-06-2025,Andhra Pradesh,Cuddapah,516233,154,71
01-06-2025,Punjab,Moga,142040,53,89
01-06-2025,Tamil Nadu,Chennai,600034,65,111
01-06-2025,Bihar,Saharsa,852121,44,46
01-06-2025,Andhra Pradesh,Ananthapuramu,515134,93,26
01-06-2025,Uttar Pradesh,Rae Bareli,229210,11,25
01-06-2025,Kerala,Kottayam,686518,38,65
01-06-2025,West Bengal,Paschim Medinipur,721451,58,131
01-06-2025,West Bengal,Purba Bardhaman,713408,18,37
01-06-2025,Tamil Nadu,Virudhunagar,626122,17,27
01-06-2025,Andhra Pradesh,Nandyal,518101,16,33
01-06-2025,Assam,Karimganj,788806,58,80
01-06-2025,Telangana,Nirmal,504110,26,40
01-06-2025,Gujarat,Junagadh,362310,27,45
01-06-2025,Andhra Pradesh,Alluri Sitharama Raju,531118,36,25
01-06-2025,Karnataka,Belagavi,591107,38,21
01-06-2025,Karnataka,Chikkamagaluru,577102,39,38
01-06-2025,Karnataka,Hasan,573133,12,12
01-06-2025,Andhra Pradesh,Ananthapur,515455,45,14
01-06-2025,Uttarakhand,Pauri Garhwal,246147,18,40
01-06-2025,Karnataka,Ballari,583224,36,14
01-06-2025,Maharashtra,Jalna,431007,10,28
01-06-2025,Uttar Pradesh,Kanpur Nagar,208021,506,681
01-06-2025,Tamil Nadu,Dindigul,624402,97,155
01-06-2025,Haryana,Yamuna Nagar,135103,169,385
01-06-2025,Odisha,Sundergarh,770040,305,277
01-06-2025,Jharkhand,Seraikela-Kharsawan,833101,82,131
01-06-2025,Madhya Pradesh,Shivpuri,473670,1275,798
01-06-2025,Andhra Pradesh,East Godavari,533343,271,105
01-06-2025,Maharashtra,Solapur,413215,126,389
01-06-2025,Maharashtra,Gondiya,441807,236,519
01-06-2025,Puducherry,Puducherry,605008,122,162
01-06-2025,Tamil Nadu,Coimbatore,641026,127,279
01-06-2025,Maharashtra,Hingoli,431703,281,536
01-06-2025,Tamil Nadu,Coimbatore,641049,47,107
01-06-2025,Gujarat,Rajkot,360060,108,122
01-06-2025,Telangana,Rajanna Sircilla,505303,23,17
01-06-2025,Uttar Pradesh,Ambedkar Nagar,224234,88,33
01-06-2025,Gujarat,Surat,394305,113,153
01-06-2025,Jammu and Kashmir,Kathua,184104,164,117
01-06-2025,Kerala,Kollam,691535,41,91
01-06-2025,Karnataka,Mysore,571116,21,34
01-06-2025,West Bengal,North 24 Parganas,700122,64,137
01-06-2025,Kerala,Malappuram,676505,29,36
01-06-2025,Karnataka,Bangalore,562106,96,333
01-06-2025,Goa,South Goa,403714,11,27
01-06-2025,Tamil Nadu,Tiruvallur,631201,43,37
01-06-2025,Rajasthan,Jhunjhunun,333035,47,77
01-06-2025,West Bengal,Purba Medinipur,721168,12,16
01-06-2025,Delhi,West Delhi,110059,2209,3736
01-06-2025,Chhattisgarh,Jashpur,496336,269,905
01-06-2025,Karnataka,Belgaum,591117,141,124
01-06-2025,Gujarat,Mahesana,384325,340,430
01-06-2025,Rajasthan,Jaipur,302033,179,329
01-06-2025,Uttar Pradesh,Ghazipur,233221,168,154
01-06-2025,Madhya Pradesh,Indore,452016,1118,1193
01-06-2025,Bihar,Darbhanga,847337,227,192
01-06-2025,Gujarat,Amreli,365610,69,92
01-06-2025,Telangana,Nalgonda,508113,155,32
01-06-2025,Karnataka,Gadag,582102,279,229
01-06-2025,West Bengal,Hooghly,712401,384,271
01-06-2025,Odisha,Balangir,767025,395,323
01-06-2025,Uttar Pradesh,Kanpur Nagar,208012,141,279
01-06-2025,Madhya Pradesh,Dhar,454335,365,262
01-06-2025,Kerala,Alappuzha,689572,49,36
01-06-2025,Andhra Pradesh,Anantapur,515211,37,39
01-06-2025,West Bengal,Barddhaman,713142,64,116
01-06-2025,Gujarat,Kheda,387560,85,76
01-06-2025,Andhra Pradesh,Nandyal,518411,20,10
01-06-2025,Uttar Pradesh,Fatehpur,212653,99,130
01-06-2025,Tamil Nadu,Tiruvallur,602023,99,122
01-06-2025,Andhra Pradesh,Medak,502372,13,13
01-06-2025,Tamil Nadu,Krishnagiri,635207,206,175
01-06-2025,Odisha,Mayurbhanj,757034,197,130
01-06-2025,Maharashtra,Nagpur,441105,93,270
01-06-2025,Kerala,Palakkad,679554,29,63
01-06-2025,Kerala,Kannur,670642,58,120
01-06-2025,Andhra Pradesh,Krishna,521330,64,34
01-06-2025,West Bengal,Nadia,741301,19,33
01-06-2025,Telangana,Medak,502303,53,40
01-06-2025,Andhra Pradesh,Kurnool,518166,119,45
01-06-2025,Andhra Pradesh,Ananthapuramu,515621,106,29
01-06-2025,Karnataka,Vijayanagara,583135,49,266
01-06-2025,Maharashtra,Ratnagiri,415722,68,128
01-06-2025,Karnataka,Kolar,563136,100,117
01-06-2025,Chandigarh,Chandigarh,160009,12,29
01-06-2025,Jammu and Kashmir,Ganderbal,190006,14,49
01-06-2025,Madhya Pradesh,West Nimar,450116,19,22
01-06-2025,Odisha,Baleshwar,756035,22,70
01-06-2025,Karnataka,Hassan,573120,49,27
01-06-2025,Tamil Nadu,Thanjavur,614903,126,264
01-06-2025,Delhi,East Delhi,110096,889,1074
01-06-2025,Uttar Pradesh,Chitrakoot,210208,590,299
01-06-2025,Arunachal Pradesh,Kurung Kumey,791118,88,201
01-06-2025,Rajasthan,Jodhpur,342025,482,400
01-06-2025,Uttar Pradesh,Kannauj,209728,395,233
01-06-2025,Jharkhand,Ranchi,829205,27,81
01-06-2025,Uttarakhand,Dehradun,248142,119,128
01-06-2025,Tamil Nadu,The Nilgiris,643104,22,35
01-06-2025,Maharashtra,Mumbai,400064,173,409
01-06-2025,Karnataka,Yadgir,585224,53,31
01-06-2025,Karnataka,Bengaluru,560083,196,237
01-06-2025,Maharashtra,Ahmadnagar,413728,101,256
01-06-2025,Andhra Pradesh,West Godavari,534269,132,76
01-06-2025,Tamil Nadu,Tiruppur,642112,95,82
01-06-2025,Andhra Pradesh,West Godavari,534199,342,138
01-06-2025,West Bengal,Murshidabad,731221,41,47
01-06-2025,Jharkhand,Dhanbad,828203,101,155
01-06-2025,Tamil Nadu,Coimbatore,642007,66,147
01-06-2025,Tripura,Dhalai,799288,60,59
01-06-2025,Uttar Pradesh,Ballia,277402,149,113
01-06-2025,Uttar Pradesh,Varanasi,221313,12,19
01-06-2025,Maharashtra,Jalgaon,425116,106,108
01-06-2025,Gujarat,Sabarkantha,383434,67,72
01-06-2025,Maharashtra,Mumbai City,400001,23,24
01-06-2025,Uttar Pradesh,Hamirpur,210428,68,48
01-06-2025,Gujarat,Kachchh,370450,63,51
01-06-2025,Tamil Nadu,Villupuram,605402,81,65
01-06-2025,Madhya Pradesh,Panna,488101,19,18
01-06-2025,Kerala,Kottayam,686502,111,79
01-06-2025,Andhra Pradesh,Kakinada,533464,15,14
01-06-2025,Uttarakhand,Pauri Garhwal,246175,14,19
01-06-2025,Uttarakhand,Pauri Garhwal,246176,16,21
01-06-2025,Andhra Pradesh,West Godavari,534227,80,19
01-06-2025,Andhra Pradesh,Guntur,522001,767,481
01-06-2025,Maharashtra,Nashik,423401,413,705
01-06-2025,Assam,Kamrup,781135,37,15
01-06-2025,Kerala,Thiruvananthapuram,695584,142,184
01-06-2025,Uttar Pradesh,Ghaziabad,245301,80,44
01-06-2025,Tamil Nadu,Cuddalore,606301,36,36
01-06-2025,Telangana,K.v. Rangareddy,500086,63,104
01-06-2025,Haryana,Sonipat,131304,91,246
01-06-2025,Bihar,Gaya,824118,281,214
01-06-2025,Maharashtra,Palghar,401610,92,165
01-06-2025,Andhra Pradesh,Eluru,521211,36,16
01-06-2025,Haryana,Sonipat,131301,568,1290
01-06-2025,Uttar Pradesh,Bahraich,271801,826,507
01-06-2025,Uttar Pradesh,Amethi,227815,66,76
01-06-2025,Punjab,Jalandhar,144419,78,141
01-06-2025,Odisha,Baleshwar,756020,18,76
01-06-2025,Chhattisgarh,Gariyaband,493885,142,371
01-06-2025,Maharashtra,Thane,421505,190,212
01-06-2025,Karnataka,Bellary,583130,30,36
01-06-2025,Punjab,Ludhiana,142034,38,85
01-06-2025,Karnataka,Tumakuru,572216,91,47
01-06-2025,Telangana,Hyderabad,500054,237,173
01-06-2025,Telangana,Nalgonda,508114,154,91
01-06-2025,Bihar,Darbhanga,847102,58,72
01-06-2025,Maharashtra,Chandrapur,442403,14,64
01-06-2025,West Bengal,Kolkata,700078,47,159
01-06-2025,Kerala,Idukki,685607,70,100
01-06-2025,Karnataka,Dakshina Kannada,574324,23,27
01-06-2025,Karnataka,Mandya,571606,27,44
01-06-2025,Tamil Nadu,Namakkal,638006,58,145
01-06-2025,Maharashtra,Ratnagiri,415713,48,126
01-06-2025,Punjab,Moga,142054,53,79
01-06-2025,Maharashtra,Amravati,442302,23,78
01-06-2025,Punjab,Hoshiarpur,144404,24,48
01-06-2025,Madhya Pradesh,Sehore,466118,244,143
01-06-2025,Odisha,JAJPUR,758025,17,10
01-06-2025,Punjab,Bathinda,151501,11,22
01-06-2025,Maharashtra,Latur,413531,648,2153
01-06-2025,Tamil Nadu,Cuddalore,607002,284,345
01-06-2025,Telangana,Khammam,507203,147,131
01-06-2025,Tripura,North Tripura,799270,451,177
01-06-2025,Madhya Pradesh,Ujjain,456224,567,489
01-06-2025,Orissa,Balangir,767037,46,182
01-06-2025,Karnataka,Haveri,581128,46,39
01-06-2025,Tamil Nadu,Madurai,625002,218,632
01-06-2025,Karnataka,Chickmagalur,577175,29,28
01-06-2025,Uttarakhand,Tehri Garhwal,249192,148,719
01-06-2025,Punjab,Fatehgarh Sahib,147301,378,431
01-06-2025,West Bengal,Paschim Medinipur,721148,79,122
01-06-2025,Andhra Pradesh,Prakasam,523109,259,117
01-06-2025,Gujarat,Dahod,389175,469,309
01-06-2025,Karnataka,Gadag,582203,57,32
01-06-2025,West Bengal,Haora,711302,37,323
01-06-2025,Bihar,Rohtas,821104,238,259
01-06-2025,West Bengal,Murshidabad,742187,132,310
01-06-2025,Karnataka,Tumkur,572102,70,238
01-06-2025,Kerala,Kannur,670582,75,113
01-06-2025,Kerala,Kasaragod,671543,324,215
01-06-2025,Karnataka,Vijayapura,586127,159,68
01-06-2025,Jammu and Kashmir,Jammu,181122,269,284
01-06-2025,Uttar Pradesh,Balrampur,271203,60,52
01-06-2025,Tamil Nadu,Nagapattinam,610204,36,26
01-06-2025,Rajasthan,Rajsamand,313207,22,46
01-06-2025,Jharkhand,Ramgarh,825325,44,63
01-06-2025,Telangana,Karimnagar,505454,168,103
01-06-2025,Gujarat,Bharuch,393125,56,36
01-06-2025,Tamil Nadu,Villupuram,604207,66,35
01-06-2025,Kerala,Kollam,691511,75,140
01-06-2025,Andhra Pradesh,East Godavari,533295,106,101
01-06-2025,Andhra Pradesh,Khammam,507170,37,44
01-06-2025,Tamil Nadu,Coimbatore,641003,13,41
01-06-2025,Odisha,Baleswar,756021,68,73
01-06-2025,Odisha,Ganjam,760007,52,57
01-06-2025,Bihar,Supaul,852112,20,14
01-06-2025,Kerala,Kannur,670104,25,41
01-06-2025,Punjab,Tarn Taran,143201,21,29
01-06-2025,Pondicherry,Pondicherry,605014,13,50
01-06-2025,Haryana,Palwal,121102,935,1353
01-06-2025,Telangana,Nirmal,504103,91,147
01-06-2025,Uttarakhand,Rudraprayag,246475,171,256
01-06-2025,Andhra Pradesh,Nizamabad,503111,12,22
01-06-2025,Chhattisgarh,Bilaspur,495009,145,344
01-06-2025,Maharashtra,Palghar,401606,1213,1086
01-06-2025,Kerala,Pathanamthitta,689664,18,39
01-06-2025,West Bengal,Birbhum,731204,277,389
01-06-2025,Uttar Pradesh,Jhansi,284203,134,64
01-06-2025,Telangana,Vikarabad,501141,84,118
01-06-2025,Maharashtra,Yavatmal,445301,225,789
01-06-2025,Jharkhand,Giridih,825320,211,173
01-06-2025,West Bengal,Birbhum,731124,229,268
01-06-2025,Tamil Nadu,Karur,639002,136,225
01-06-2025,Karnataka,Bijapur,586212,43,64
01-06-2025,Jharkhand,Seraikela-kharsawan,831013,14,77
01-06-2025,Maharashtra,Parbhani,431521,246,562
01-06-2025,Kerala,Ernakulam,682017,63,111
01-06-2025,Rajasthan,Nagaur,341316,186,264
01-06-2025,Uttar Pradesh,Gorakhpur,273161,29,17
01-06-2025,Bihar,Saran,841101,289,405
01-06-2025,Maharashtra,Nandurbar,425408,119,275
01-06-2025,Andhra Pradesh,East Godavari,533407,320,104
01-06-2025,Uttar Pradesh,Kanpur Dehat,209202,50,18
01-06-2025,Gujarat,Anand,388440,91,137
01-06-2025,West Bengal,Malda,732103,55,129
01-06-2025,West Bengal,Hooghly,712704,30,103
01-06-2025,Telangana,Nirmal,504109,22,28
01-06-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533201,23,25
01-06-2025,Tamil Nadu,Namakkal,636301,26,61
01-06-2025,Himachal Pradesh,Hamirpur,177022,12,29
01-06-2025,West Bengal,Paschim Medinipur,721504,74,65
01-06-2025,Jharkhand,Koderma,825318,224,297
01-06-2025,Bihar,Muzaffarpur,843109,426,424
01-06-2025,Chhattisgarh,Raigarh,496107,175,1555
01-06-2025,Bihar,Muzaffarpur,843106,127,120
01-06-2025,Rajasthan,Sikar,332714,74,157
01-06-2025,Uttar Pradesh,Ghazipur,232326,274,186
01-06-2025,Andhra Pradesh,West Godavari,534002,284,163
01-06-2025,Andhra Pradesh,Krishna,521301,601,352
01-06-2025,Rajasthan,Barmer,344027,137,115
01-06-2025,Uttar Pradesh,Kanpur Dehat,209312,225,80
01-06-2025,Odisha,Boudh,762020,61,64
01-06-2025,Rajasthan,Karauli,322203,76,89
01-06-2025,Tamil Nadu,Thanjavur,612104,19,49
01-06-2025,Tamil Nadu,Tiruvallur,601201,376,292
01-06-2025,Tamil Nadu,Salem,636006,253,593
01-06-2025,Uttar Pradesh,Bahraich,271881,118,67
01-06-2025,Assam,Golaghat,785626,13,14
01-06-2025,Assam,Barpeta,781305,347,80
01-06-2025,Kerala,Palakkad,679553,17,37
01-06-2025,Rajasthan,Udaipur,313206,43,35
01-06-2025,Haryana,Jhajjar,124201,83,224
01-06-2025,Andhra Pradesh,Nandyal,518599,45,20
01-06-2025,Telangana,Mancherial,504302,52,39
01-06-2025,Uttar Pradesh,Kannauj,209720,42,14
01-06-2025,Rajasthan,Baran,325207,27,35
01-06-2025,Rajasthan,Jhunjhunun,333034,49,109
01-06-2025,Andhra Pradesh,East Godavari,507134,191,66
01-06-2025,Kerala,Thrissur,680612,21,27
01-06-2025,Punjab,Jalandhar,144043,41,64
01-06-2025,Odisha,Baleswar,756060,63,61
01-06-2025,Jammu and Kashmir,Srinagar,190019,40,70
01-06-2025,Karnataka,Dakshina Kannada,574213,45,56
01-06-2025,Tamil Nadu,Thoothukkudi,628401,33,60
01-06-2025,Andhra Pradesh,Parvathipuram Manyam,532440,40,32
01-06-2025,Gujarat,Rajkot,360460,35,22
01-06-2025,Maharashtra,Kolhapur,416108,19,41
01-06-2025,Punjab,Kapurthala,144408,15,13
01-06-2025,Tamil Nadu,Dindigul,624617,129,220
01-06-2025,Madhya Pradesh,Bhopal,462039,104,129
01-06-2025,Gujarat,Bhavnagar,364240,497,450
01-06-2025,West Bengal,South 24 Parganas,700061,91,143
01-06-2025,Gujarat,Bharuch,394810,31,32
01-06-2025,Rajasthan,Ajmer,305004,52,69
01-06-2025,Uttar Pradesh,Mau,276405,106,134
01-06-2025,Telangana,Medchal-malkajgiri,500040,26,53
01-06-2025,Maharashtra,Solapur,413227,88,253
01-06-2025,Uttar Pradesh,Gorakhpur,273413,149,356
01-06-2025,Maharashtra,Amravati,444702,580,1922
01-06-2025,Madhya Pradesh,Ujjain,456770,454,319
01-06-2025,Maharashtra,Mumbai Suburban,400061,66,92
01-06-2025,Telangana,Karimnagar,505331,196,98
01-06-2025,Gujarat,Mahesana,384170,292,436
01-06-2025,Odisha,Puri,752012,92,132
01-06-2025,Bihar,Bhojpur,802202,85,93
01-06-2025,Bihar,Siwan,841210,105,97
01-06-2025,Bihar,Samastipur,848113,117,107
01-06-2025,Bihar,Begusarai,851128,197,202
01-06-2025,Andhra Pradesh,East Godavari,533223,229,95
01-06-2025,Gujarat,Rajkot,363650,37,191
01-06-2025,Gujarat,Mahisagar,389235,58,69
01-06-2025,Telangana,Nalgonda,508111,98,49
01-06-2025,Andhra Pradesh,Cuddapah,516129,143,69
01-06-2025,Orissa,Balangir,767067,11,15
01-06-2025,Telangana,Nalgonda,508201,168,54
01-06-2025,Sikkim,South,737134,19,45
01-06-2025,Kerala,Palakkad,678009,45,46
01-06-2025,Kerala,Palakkad,678502,40,73
01-06-2025,Maharashtra,Chandrapur,442402,28,141
01-06-2025,Uttar Pradesh,Auraiya,206128,101,26
01-06-2025,Assam,Cachar,788115,39,35
01-06-2025,Maharashtra,Nanded,431731,47,99
01-06-2025,Odisha,Bhadrak,756168,91,84
01-06-2025,Odisha,Subarnapur,767019,34,82
01-06-2025,Kerala,Idukki,685591,13,13
01-06-2025,Assam,Dibrugarh,786614,38,25
01-06-2025,Maharashtra,Sangli,416316,27,70
01-06-2025,Karnataka,Mysuru,571314,50,29
01-06-2025,Gujarat,Anand,388350,80,97
01-06-2025,Tamil Nadu,Kanniyakumari,629156,18,19
01-06-2025,Andhra Pradesh,Krishna,521261,29,14
01-06-2025,Jammu and Kashmir,Pulwama,192305,29,24
01-06-2025,Tamil Nadu,Villupuram,604101,23,12
01-06-2025,Madhya Pradesh,Guna,473222,1427,665
01-06-2025,Uttar Pradesh,Auraiya,206249,151,73
01-06-2025,Madhya Pradesh,Mandsaur,458002,790,651
01-06-2025,Uttar Pradesh,Bulandshahr,245411,144,94
01-06-2025,Uttar Pradesh,Amethi,229302,158,80
01-06-2025,Bihar,Jamui,811312,357,316
01-06-2025,Uttar Pradesh,Bara Banki,225205,164,86
01-06-2025,Uttarakhand,Uttarkashi,249152,102,90
01-06-2025,Madhya Pradesh,Narsinghpur,487114,229,138
01-06-2025,Tamil Nadu,Tirupattur,635751,70,44
01-06-2025,Karnataka,Bangalore,560047,112,416
01-06-2025,Andhra Pradesh,Cuddapah,516104,168,62
01-06-2025,Odisha,Jajapur,755020,17,12
01-06-2025,Kerala,Thiruvananthapuram,695524,34,101
01-06-2025,Bihar,Bhojpur,802205,38,48
01-06-2025,Maharashtra,Palghar,401304,38,39
01-06-2025,Uttar Pradesh,Bara Banki,225126,20,15
01-06-2025,Assam,North Cachar Hills,788831,18,27
01-06-2025,Gujarat,Mahesana,384435,81,90
01-06-2025,Bihar,Patna,802160,16,16
01-06-2025,Kerala,Ernakulam,682511,29,24
01-06-2025,Tamil Nadu,Tiruvannamalai,604405,68,69
01-06-2025,Karnataka,Gulbarga,585302,222,295
01-06-2025,Kerala,Kannur,670705,84,100
01-06-2025,Kerala,Alappuzha,690510,14,35
01-06-2025,Assam,Kamrup Metro,781026,36,36
01-06-2025,Assam,Jorhat,785010,40,11
01-06-2025,Punjab,Ludhiana,141121,76,108
01-06-2025,Gujarat,Vadodara,391107,81,119
01-06-2025,Madhya Pradesh,Chhindwara,480554,41,43
01-06-2025,West Bengal,Howrah,711111,11,19
01-06-2025,Andhra Pradesh,Warangal,506004,12,30
01-06-2025,Rajasthan,Ganganagar,335802,10,19
01-06-2025,Kerala,Pathanamthitta,686547,11,29
01-06-2025,Madhya Pradesh,Sehore,466448,190,117
01-06-2025,Kerala,Ernakulam,683520,88,113
01-06-2025,Odisha,Angul,759100,208,249
01-06-2025,Uttar Pradesh,Mainpuri,205265,517,204
01-06-2025,Rajasthan,Hanumangarh,335063,296,612
01-06-2025,Jharkhand,Dhanbad,828401,117,191
01-06-2025,Telangana,Nagarkurnool,509385,34,47
01-06-2025,Madhya Pradesh,Rewa,486446,597,289
01-06-2025,Kerala,Kozhikode,673507,149,249
01-06-2025,Gujarat,Bhavnagar,364710,277,748
01-06-2025,Andhra Pradesh,Kakinada,533448,36,15
01-06-2025,Madhya Pradesh,Shahdol,484224,383,328
01-06-2025,Maharashtra,Buldhana,443106,265,488
01-06-2025,Karnataka,Belagavi,591224,105,38
01-06-2025,Uttar Pradesh,Bara Banki,225124,14,56
01-06-2025,Karnataka,Shivamogga,577225,52,13
01-06-2025,Bihar,Bhojpur,802155,96,122
01-06-2025,Tripura,Khowai,799203,159,71
01-06-2025,Gujarat,Ahmedabad,380027,39,73
01-06-2025,Tamil Nadu,Salem,637504,109,184
01-06-2025,Punjab,Amritsar,143008,137,266
01-06-2025,Tamil Nadu,The Nilgiris,643201,32,60
01-06-2025,West Bengal,Howrah,711202,52,75
01-06-2025,Tamil Nadu,Viluppuram,605108,14,172
01-06-2025,Uttarakhand,Tehri Garhwal,249196,28,39
01-06-2025,Madhya Pradesh,Narsinghpur,487555,251,130
01-06-2025,Karnataka,Mysore,571617,17,36
01-06-2025,Odisha,Sundergarh,770021,50,36
01-06-2025,Himachal Pradesh,Lahul & Spiti,175142,15,61
01-06-2025,Tamil Nadu,Thanjavur,614207,27,77
01-06-2025,Karnataka,Tumakuru,572122,50,43
01-06-2025,Gujarat,Mahesana,382715,773,699
01-06-2025,Maharashtra,Dhule,425408,274,489
01-06-2025,Chhattisgarh,Kondagaon,494226,931,4158
01-06-2025,Chhattisgarh,Janjgir-champa,495692,201,498
01-06-2025,Kerala,Kozhikode,673612,157,653
01-06-2025,West Bengal,Cooch Behar,736167,183,175
01-06-2025,Uttarakhand,Tehri Garhwal,249130,23,28
01-06-2025,Rajasthan,Pali,306902,284,287
01-06-2025,Uttar Pradesh,Gonda,271305,277,221
01-06-2025,Uttar Pradesh,Ballia,221715,392,343
01-06-2025,Madhya Pradesh,Satna,485226,843,394
01-06-2025,Jammu and Kashmir,Punch,185111,438,407
01-06-2025,Odisha,Kendujhar,758036,35,26
01-06-2025,Himachal Pradesh,Solan,173208,25,75
01-06-2025,Karnataka,Bangalore,560018,31,246
01-06-2025,West Bengal,Birbhum,731245,152,136
01-06-2025,West Bengal,Cooch Behar,736169,40,81
01-06-2025,West Bengal,Hooghly,712223,226,292
01-06-2025,Kerala,Thiruvananthapuram,695527,17,61
01-06-2025,Maharashtra,Kolhapur,416201,22,56
01-06-2025,Karnataka,Uttara Kannada,581319,33,10
01-06-2025,Tamil Nadu,Tiruppur,642111,10,35
01-06-2025,Maharashtra,Pune,410402,11,14
01-06-2025,Rajasthan,Jalor,343001,319,529
01-06-2025,Andhra Pradesh,Karimnagar,505208,11,18
01-06-2025,Maharashtra,Pune,411006,305,488
01-06-2025,Kerala,Palakkad,678573,45,133
01-06-2025,Uttar Pradesh,Jaunpur,223101,230,229
01-06-2025,Bihar,Begusarai,851111,531,382
01-06-2025,Mizoram,Lunglei,796691,81,37
01-06-2025,Gujarat,Panchmahals,389115,358,481
01-06-2025,Odisha,Jagatsinghapur,754294,61,51
01-06-2025,Uttar Pradesh,Shrawasti,271845,486,248
01-06-2025,Rajasthan,Barmer,344034,527,342
01-06-2025,Telangana,Jayashankar Bhupalpally,506168,22,42
01-06-2025,Madhya Pradesh,Jabalpur,482051,217,161
01-06-2025,Andhra Pradesh,Medak,502102,37,52
01-06-2025,Karnataka,Tumakuru,572104,106,126
